Date,bitcoin,ethereum,solana,cardano,dogecoin,bitcoin_MA30,ethereum_MA30,solana_MA30,cardano_MA30,dogecoin_MA30,bitcoin_return,ethereum_return,solana_return,cardano_return,dogecoin_return,bitcoin_Vol30_return,ethereum_Vol30_return,solana_Vol30_return,cardano_Vol30_return,dogecoin_Vol30_return
2025-07-25,118354.43517438594,3708.4299352383423,182.56084286755046,0.80501618368269,0.23175612511358704,113183.97810233205,2945.1149349001334,162.45180428319708,0.6823667738386473,0.19611171801702104,-0.002317636799261307,0.02136119386434766,-0.037792486555259415,-0.013410502285177142,-0.037676878802870115,0.013454974410585543,0.02798215873949508,0.034536001096818626,0.039544428550199996,0.04687865529019921
2025-07-26,117540.80837085741,3723.0529092785596,186.17182549934944,0.8148215317217962,0.23648246833968434,113527.38736635521,2988.642472358494,163.87852781521542,0.6906350866208122,0.19851167007449622,-0.006898231754977947,0.003935417256271738,0.019586537248757904,0.012106728608762713,0.020188441613529808,0.01349803398423914,0.027621427693104963,0.03429093872375729,0.03858007574251712,0.04677940672857068
2025-07-27,117959.54234360624,3742.4314258659915,184.9395837508933,0.8190799958273328,0.23580457484737566,113893.23835988353,3032.8891243914745,165.41058091604287,0.6994656799893334,0.201037078263372,0.003556125608774862,0.005191507808792943,-0.0066408428644771315,0.005212644307128927,-0.0028706862388956002,0.013459081258723252,0.027527161239041642,0.03359496038130927,0.03805119176829453,0.046277593019813046
2025-07-28,119418.91405141471,3864.1248374654765,188.5758287219798,0.831249582355049,0.24051648808122306,114304.57164138267,3080.925609317884,166.9588832702043,0.708550671363795,0.2036873412444857,0.012295893373563613,0.0319997095991877,0.019471002962754218,0.014748335453896007,0.019785255402712587,0.013550721648262355,0.027619528303553117,0.033560437867531,0.03804113808655882,0.04627507046499129
2025-07-29,118003.30201607826,3786.303845995956,183.03025266261037,0.7906518877207298,0.2251397569003692,114660.29552576409,3125.8979707917415,168.03385045041267,0.7160524809244105,0.20573428884768435,-0.0119249902926788,-0.020344918944719518,-0.02984874610995995,-0.05007231001797929,-0.06606729355101128,0.013844880520986456,0.02834111607501262,0.03294349130036287,0.03976012607763398,0.04848439433913915
2025-07-30,117853.30892863822,3788.5983716058226,181.16776459533068,0.7823246045491294,0.22343167438710165,114975.51861294606,3168.7623407746783,168.9621494171541,0.7228797186621133,0.20753042433723187,-0.0012719008134642613,0.0006058231813772367,-0.010227976076014498,-0.010588029773497112,-0.0076156912798116694,0.013807990430298222,0.02836266062681055,0.03302176437175119,0.0399102052246309,0.04837121991050362
2025-07-31,117833.24087995925,3807.4166010824188,177.8780960276323,0.7642835190955796,0.2203174498049267,115332.20000537741,3212.7365347544323,169.7268376157591,0.7292885688297912,0.20936979001098951,-0.00017029439095067933,0.0049547737972776,-0.01832501630333902,-0.02333093112922211,-0.014036199921445888,0.013547805617229621,0.028173410441190126,0.033291419793947535,0.040222464754549686,0.04811040941998363
2025-08-01,115700.00243915782,3696.6628530851194,172.1630467364299,0.7396045672641582,0.2096463144206449,115668.42009529498,3255.7884778812686,170.57090050988077,0.7358703456489529,0.21110482573853806,-0.018269756775456565,-0.029520420628475756,-0.0326564879569806,-0.03282314380871917,-0.04964756616896772,0.0137430473234111,0.027922221587216134,0.03222713733940411,0.03926169650768646,0.04823052757939853
2025-08-02,113234.6051343189,3483.1789551579504,162.79127248081605,0.7145221914128183,0.2010203069750151,115815.42545871629,3286.09218577003,170.92500849527968,0.7401979100575378,0.21217464230391994,-0.021538837162310046,-0.059485111399345716,-0.05597313064704506,-0.034501619262544414,-0.04201596110254375,0.013479079040333096,0.02915360348807574,0.033566268205437975,0.03808382949010305,0.04774594073002044
2025-08-03,112554.90232221723,3397.4855484143177,158.53125175932496,0.6980981330649948,0.1916269540469158,115913.8487081522,3313.0039629975,171.13336228493023,0.7435083833700377,0.21282985883125793,-0.006020694876003845,-0.024909756227083604,-0.026517097426621006,-0.023254370884025287,-0.0478553982981943,0.013497717370742013,0.02984168311463506,0.03397494355702314,0.03832265197140224,0.048671933223568525
2025-08-04,114199.10966460757,3497.573127822404,161.90312387611363,0.7262374028449563,0.19886328779242604,116119.12263230543,3345.948522398801,171.60469876211798,0.7486224755288602,0.2140293709331827,0.014502377666562469,0.029033722497079233,0.02104640972926413,0.039517277871485595,0.037067058232468156,0.0134023306457887,0.029029820596642705,0.033623766862183095,0.037643314047551675,0.04777284227773554
2025-08-05,115138.68613070177,3715.7090148550706,169.41522028427192,0.7552702347266081,0.210479556777086,116349.8298866647,3385.892850282282,172.3318503812763,0.7545977110243667,0.21556821150220537,0.008193867214237689,0.06050017593517446,0.045354470783195044,0.03919864946330163,0.056770938341075015,0.013452141567907751,0.030349662946537806,0.03448489826844209,0.03806949946959503,0.04864208356065
2025-08-06,114128.35408881678,3612.442432236669,164.08356857308905,0.7263781593451547,0.1996421893552106,116513.60176567848,3420.595658286305,172.737268010798,0.7592867932163158,0.21649474088847218,-0.008813640034313954,-0.028185394273806032,-0.03197676386671043,-0.03900485214444773,-0.05286181990065056,0.013525028691641192,0.03121516465912951,0.03479637407558819,0.03902908611371476,0.04937384087094952
2025-08-07,115022.09576830892,3684.0459195726726,168.1731958529984,0.7414880462752388,0.20524481678624307,116737.64773269377,3458.6094655118354,173.38337285740263,0.7646760582759333,0.21774078258114066,0.007800518933461039,0.019627465313108793,0.024618513548299456,0.0205882805893703,0.027676783783619097,0.013440422585030814,0.030963516011182045,0.03473202361945007,0.038962534285327304,0.049240271042270904
2025-08-08,117463.47451085235,3911.2609462690816,175.3851480311338,0.7865689725619774,0.22242594906092986,117021.32382047959,3501.792297424321,174.1685166582785,0.7712851523068042,0.21945548213509267,0.02100318300891584,0.05984823174798351,0.041990025443294964,0.05902137377479073,0.08039073816170642,0.01386643557582534,0.03204624720154727,0.0353033887401624,0.04004358763708318,0.051016625182198704
2025-08-09,116688.36663186055,4012.97697001236,176.79535226118225,0.7919870397270753,0.23035201883070147,117200.01835679304,3543.1388776693693,174.8214376690633,0.7768973244349664,0.22110636678923892,-0.006620581810712342,0.025673537763015435,0.008008460240558846,0.006864613481134326,0.035014422529118315,0.013480454199342703,0.031011281709841815,0.03485449604744519,0.038976474800096444,0.050489204286719505
2025-08-10,116510.08393213755,4265.563258333516,180.38638312645054,0.8034979007903974,0.24079107603339342,117221.03281116013,3587.0427795237233,175.3723766464641,0.7811094934254822,0.2226682748200886,-0.0015290216039244111,0.061040885061052944,0.020108261476431914,0.014429544892628453,0.0443209975544504,0.011354765067876325,0.030986270650316627,0.03427557186018663,0.03639582314651606,0.04961379987624142
